COD,Município,CV_BCG,CV_HEPatite_B,CV_HIB,CV_DPT,CV_POLIO,CV_Pneumo,CV_MncC,CV_SCR1,CV_SCR2,CV_VARICELA,CV_HEPatite_A
270160,270160 Canapi,8.11,83.40,83.40,83.40,81.47,73.75,66.41,64.08,24.65,73.59,66.55
270170,270170 Capela,42.08,51.13,50.68,50.68,44.80,38.91,53.85,47.37,34.82,26.32,16.19
270180,270180 Carneiros,85.16,94.84,94.84,94.84,103.23,118.71,101.94,83.97,82.69,109.62,103.21
270190,270190 Chã Preta,84.27,93.26,93.26,93.26,82.02,70.79,76.40,51.14,64.77,78.41,95.45
270200,270200 Coité do Nóia,74.00,124.67,124.67,125.33,98.00,98.67,97.33,105.63,105.63,106.88,100.00
270210,270210 Colônia Leopoldina,71.23,69.82,69.82,69.82,63.86,76.14,71.58,81.89,60.00,70.57,61.89
270220,270220 Coqueiro Seco,31.58,55.26,55.26,56.58,39.47,35.53,40.79,61.33,22.67,30.67,41.33
270230,270230 Coruripe,57.98,80.51,80.51,80.51,84.41,79.17,82.10,68.94,53.03,58.01,64.83
270235,270235 Craíbas,12.38,49.76,49.76,50.71,55.95,60.95,61.19,75.52,39.39,46.39,52.91
270240,270240 Delmiro Gouveia,40.87,61.83,61.83,61.83,59.64,63.88,54.63,58.43,45.75,45.25,56.40
270250,270250 Dois Riachos,13.61,83.67,83.67,84.35,87.76,91.16,89.80,94.85,85.29,96.32,91.18
270255,270255 Estrela de Alagoas,1.49,28.71,28.71,28.71,23.27,23.27,14.36,23.36,10.75,12.15,8.41
270260,270260 Feira Grande,35.60,119.50,119.50,119.50,99.38,104.33,108.67,112.76,80.12,90.21,83.68
270270,270270 Feliz Deserto,66.25,73.75,73.75,73.75,88.75,95.00,86.25,74.32,74.32,48.65,66.22
270280,270280 Flexeiras,62.50,93.75,93.75,94.89,82.39,74.43,81.82,78.03,71.10,54.34,69.94
270290,270290 Girau do Ponciano,14.43,95.65,95.13,95.65,95.83,100.35,93.91,97.17,77.74,85.09,85.28
270300,270300 Ibateguara,35.29,42.28,41.91,44.12,42.65,39.71,37.13,36.60,27.92,20.00,21.13
270310,270310 Igaci,13.06,75.48,75.48,76.43,70.06,75.16,63.69,59.32,64.04,65.88,62.47
270320,270320 Igreja Nova,12.08,107.72,107.72,108.05,93.96,91.61,89.60,91.80,59.94,65.93,80.44
270330,270330 Inhapi,48.36,107.27,107.27,107.27,100.00,96.00,98.91,91.86,78.18,81.43,89.58
270340,270340 Jacaré dos Homens,70.37,114.81,114.81,114.81,92.59,87.65,88.89,85.88,70.59,71.76,75.29
270350,270350 Jacuípe,84.06,82.61,82.61,82.61,100.00,76.81,97.10,140.35,114.04,101.75,92.98
270360,270360 Japaratinga,48.46,50.77,50.77,50.77,34.62,53.85,51.54,46.41,21.57,33.99,45.75
270370,270370 Jaramataia,40.45,87.64,87.64,87.64,70.79,80.90,79.78,54.72,31.13,32.08,20.75
270375,270375 Jequiá da Praia,111.94,115.67,115.67,115.67,111.19,109.70,102.24,92.96,79.58,94.37,92.25
270380,270380 Joaquim Gomes,73.33,83.00,82.67,82.67,71.00,72.67,73.00,70.09,46.63,71.26,52.49
270390,270390 Jundiá,69.49,50.85,50.85,55.93,67.80,76.27,69.49,31.25,35.42,116.67,77.08
270400,270400 Junqueiro,67.82,96.55,96.55,96.55,93.39,93.97,91.09,93.71,81.71,83.43,91.43
270410,270410 Lagoa da Canoa,18.87,83.33,83.33,83.33,78.93,94.97,93.71,94.76,86.01,87.06,101.75
270420,270420 Limoeiro de Anadia,51.74,99.71,98.84,98.84,90.41,95.06,97.67,93.08,78.39,85.88,90.49
270430,270430 Maceió,96.67,79.31,79.58,79.69,78.88,90.96,83.89,93.18,50.68,72.86,79.70
270440,270440 Major Isidoro,9.51,70.72,70.72,71.10,62.36,68.82,69.96,76.40,68.80,64.00,68.40
270450,270450 Maragogi,67.17,75.80,75.63,75.63,82.23,88.49,83.76,76.78,54.41,64.24,60.34
270460,270460 Maravilha,32.65,68.03,68.03,68.03,75.51,64.63,75.51,62.35,30.00,40.59,60.59
270470,270470 Marechal Deodoro,49.23,85.53,85.53,85.53,79.50,92.00,83.44,94.43,39.91,79.49,85.06
270480,270480 Maribondo,57.58,129.09,129.09,129.09,113.33,121.21,109.70,122.22,71.11,97.78,85.56
270490,270490 Mar Vermelho,78.57,80.95,80.95,80.95,83.33,90.48,92.86,159.09,140.91,150.00,159.09
270500,270500 Mata Grande,17.45,71.03,71.03,71.03,69.47,72.27,65.73,65.77,50.15,53.75,65.77
270510,270510 Matriz de Camaragibe,53.35,61.13,61.13,61.39,58.98,70.24,61.93,68.22,47.55,48.32,56.85
270520,270520 Messias,44.78,71.72,71.72,71.72,64.31,69.36,67.68,79.18,63.57,79.93,71.00
270530,270530 Minador do Negrão,48.33,78.33,78.33,78.33,75.00,70.00,75.00,72.60,31.51,49.32,58.90
270540,270540 Monteirópolis,70.19,99.04,99.04,99.04,89.42,86.54,86.54,80.77,82.69,79.81,90.38
270550,270550 Murici,91.86,84.65,84.65,84.65,84.19,80.93,84.88,91.07,71.65,86.83,83.48
270560,270560 Novo Lino,54.81,68.15,68.15,68.15,66.67,74.07,75.56,55.64,60.15,54.89,60.90
270570,270570 Olho d'Água das Flores,7.84,67.79,67.51,67.51,63.59,62.46,63.59,68.68,34.62,48.63,46.70
270580,270580 Olho d'Água do Casado,80.95,111.56,111.56,111.56,100.00,104.76,95.92,92.19,89.06,93.75,95.31
270590,270590 Olho d'Água Grande,10.45,100.00,100.00,100.00,101.49,104.48,95.52,87.64,62.92,60.67,61.80
270600,270600 Olivença,136.81,87.36,86.81,86.81,79.67,78.02,79.12,75.14,50.87,86.13,76.88
270610,270610 Ouro Branco,66.85,91.71,91.16,91.16,87.29,89.50,88.95,97.55,72.55,69.61,61.27
270620,270620 Palestina,23.08,100.00,100.00,100.00,79.49,115.38,83.33,76.00,61.33,72.00,85.33
270630,270630 Palmeira dos Índios,83.08,66.01,65.77,66.01,59.09,65.85,62.00,59.46,51.07,48.93,55.50
270640,270640 Pão de Açúcar,94.62,71.95,71.95,71.95,67.42,66.57,74.22,53.60,57.07,62.67,59.47
270642,270642 Pariconha,21.68,77.62,77.62,77.62,77.62,61.54,65.03,71.75,33.33,70.06,71.75
270644,270644 Paripueira,41.32,74.79,74.38,74.38,71.07,76.03,71.90,81.86,63.26,64.65,54.42
270650,270650 Passo de Camaragibe,75.96,112.50,112.50,112.50,94.71,94.71,98.56,95.88,68.56,72.68,99.48
270660,270660 Paulo Jacinto,65.12,104.65,104.65,104.65,94.19,76.74,75.58,102.60,35.06,131.17,107.79
270670,270670 Penedo,106.56,95.81,95.81,95.91,91.29,89.57,87.96,93.07,89.06,89.27,94.26
270680,270680 Piaçabuçu,35.38,88.45,88.45,88.45,85.20,81.59,87.00,84.56,63.42,71.48,68.79
270690,270690 Pilar,85.52,82.86,82.86,82.86,79.37,86.86,82.53,94.53,69.43,97.92,91.70
270700,270700 Pindoba,138.89,102.78,102.78,102.78,97.22,127.78,91.67,92.00,80.00,100.00,92.00
270710,270710 Piranhas,26.44,87.96,87.96,88.22,72.77,75.39,75.13,76.30,56.87,63.51,68.01
270720,270720 Poço das Trincheiras,7.69,50.23,50.23,50.23,46.61,53.39,47.96,70.26,45.13,63.08,68.72
270730,270730 Porto Calvo,37.60,50.97,50.70,50.70,45.68,50.42,50.70,55.35,28.72,32.11,33.16
270740,270740 Porto de Pedras,36.09,39.10,39.10,39.10,43.61,51.88,45.11,28.67,26.00,18.67,22.67
270750,270750 Porto Real do Colégio,29.43,104.53,104.53,104.53,88.30,97.36,91.70,98.21,57.14,80.36,50.71
270760,270760 Quebrangulo,43.78,102.49,102.49,102.49,91.54,95.02,92.54,97.80,87.36,90.11,96.70
270770,270770 Rio Largo,50.72,59.71,59.33,59.94,52.78,76.24,60.47,74.05,33.57,43.85,58.81
270780,270780 Roteiro,129.92,101.57,101.57,101.57,124.41,129.13,111.81,107.07,97.98,97.98,71.72
270790,270790 Santa Luzia do Norte,61.02,73.73,73.73,74.58,80.51,77.97,70.34,86.92,71.96,75.70,81.31
270800,270800 Santana do Ipanema,91.22,88.45,88.45,88.45,82.67,86.16,79.42,82.07,65.08,68.10,70.90
270810,270810 Santana do Mundaú,77.33,118.60,118.60,118.60,116.28,103.49,106.40,92.50,55.50,110.00,83.50
270820,270820 São Brás,34.12,81.18,81.18,81.18,83.53,90.59,80.00,83.72,73.26,63.95,81.40
270830,270830 São José da Laje,75.92,88.10,88.10,88.10,76.49,84.70,80.45,77.25,30.69,67.46,80.95
270840,270840 São José da Tapera,54.33,93.32,93.32,93.50,84.30,87.36,86.28,91.77,63.05,76.53,72.68
270850,270850 São Luís do Quitunde,81.19,90.71,90.27,91.15,80.31,96.46,86.28,76.21,50.68,58.61,72.34
270860,270860 São Miguel dos Campos,99.25,67.71,67.33,67.46,64.21,69.71,64.33,62.08,42.50,48.57,49.71
270870,270870 São Miguel dos Milagres,66.21,64.14,64.14,64.14,68.28,82.07,66.90,69.40,43.28,50.75,44.03
270880,270880 São Sebastião,0.00,84.91,84.71,85.51,71.43,73.84,71.43,69.76,33.87,56.85,57.46
270890,270890 Satuba,0.89,0.30,0.30,0.30,0.59,0.00,0.30,4.56,4.89,0.33,0.33
270895,270895 Senador Rui Palmeira,58.76,95.48,95.48,95.48,88.70,90.40,91.53,84.24,71.92,76.35,86.21
270900,270900 Tanque d'Arca,28.57,77.14,75.71,75.71,77.14,57.14,70.00,74.58,59.32,89.83,81.36
270910,270910 Taquarana,37.37,94.66,94.31,94.31,89.68,92.88,86.12,85.38,76.92,74.62,65.77
270915,270915 Teotônio Vilela,103.69,101.93,101.93,101.93,96.31,102.09,97.75,94.44,61.37,92.69,90.30
270920,270920 Traipu,19.10,65.97,65.97,66.27,64.48,62.09,61.79,72.83,48.27,62.43,52.02
270930,270930 União dos Palmares,89.35,68.69,68.69,68.78,65.56,66.57,65.29,71.22,43.72,68.12,70.67
270940,270940 Viçosa,74.55,76.62,76.36,76.62,75.84,85.97,83.64,110.57,73.71,88.00,88.86
280010,280010 Amparo de São Francisco,2.27,97.73,97.73,97.73,95.45,100.00,95.45,105.41,81.08,83.78,81.08
280020,280020 Aquidabã,7.79,102.16,102.16,102.16,93.07,83.55,100.87,88.09,71.06,64.26,79.15
280030,280030 Aracaju,205.98,67.74,68.19,68.50,64.26,67.91,67.53,64.56,51.00,55.92,58.91
280040,280040 Arauá,1.38,60.00,60.00,60.00,62.07,71.03,59.31,87.79,79.39,77.86,64.12
280050,280050 Areia Branca,3.59,52.19,52.19,52.19,49.40,45.82,41.43,42.81,29.12,34.74,34.39
280060,280060 Barra dos Coqueiros,18.16,94.94,94.94,94.94,85.96,92.51,85.96,91.27,77.45,84.36,84.73
280067,280067 Boquim,11.46,103.50,103.50,103.50,102.87,101.27,99.04,108.00,87.33,91.33,93.33
280070,280070 Brejo Grande,5.42,83.73,83.73,83.73,81.93,80.12,73.49,105.98,107.69,106.84,108.55
280100,280100 Campo do Brito,2.17,56.96,56.96,56.96,48.26,46.52,52.61,49.22,47.66,53.13,45.31
280110,280110 Canhoba,5.56,72.22,72.22,72.22,75.00,81.94,86.11,84.85,60.61,77.27,65.15
280120,280120 Canindé de São Francisco,6.48,23.77,23.77,23.77,24.95,21.41,20.43,29.89,11.25,31.73,20.66
280130,280130 Capela,52.72,103.56,103.56,103.56,101.31,100.75,95.68,94.71,78.83,84.12,81.66
280140,280140 Carira,3.40,92.45,92.45,92.83,84.53,87.55,88.68,63.16,56.49,62.11,46.67
280150,280150 Carmópolis,04.05,42.79,42.79,42.79,43.69,40.54,40.99,39.92,24.28,35.39,32.92
280160,280160 Cedro de São João,1.56,104.69,104.69,104.69,100.00,95.31,90.63,85.29,83.82,83.82,82.35
280170,280170 Cristinápolis,0.99,84.44,84.44,84.44,75.50,82.45,78.15,78.45,64.65,75.08,73.06
280190,280190 Cumbe,13.33,140.00,140.00,140.00,140.00,122.22,131.11,140.43,110.64,112.77,114.89
280200,280200 Divina Pastora,6.94,105.56,105.56,105.56,105.56,112.50,108.33,129.51,65.57,77.05,65.57
280210,280210 Estância,203.51,54.44,54.34,54.34,52.96,54.99,54.07,65.84,59.50,61.68,64.17
280220,280220 Feira Nova,8.25,89.69,89.69,89.69,87.63,101.03,89.69,85.19,68.52,68.52,71.30
280230,280230 Frei Paulo,2.78,65.74,65.74,65.74,57.87,43.52,60.65,48.91,42.34,43.43,43.07
280240,280240 Gararu,6.67,67.50,67.50,67.50,63.33,63.33,60.83,73.64,77.52,75.97,81.40
280250,280250 General Maynard,7.14,257.14,257.14,257.14,246.43,228.57,210.71,127.45,145.10,162.75,156.86
280260,280260 Gracho Cardoso,14.29,114.29,114.29,114.29,111.11,142.86,126.98,106.85,84.93,84.93,83.56
280270,280270 Ilha das Flores,4.17,103.47,103.47,103.47,98.61,109.72,98.61,107.09,97.64,106.30,111.02
280280,280280 Indiaroba,3.53,103.53,103.18,103.89,93.29,96.47,96.11,102.81,69.12,83.86,67.02
280290,280290 Itabaiana,71.82,81.61,81.61,81.61,78.85,81.02,77.80,75.37,63.95,76.83,73.90
280300,280300 Itabaianinha,5.79,109.22,109.22,109.22,102.53,96.56,95.66,104.25,84.96,97.70,91.68
280310,280310 Itabi,07.02,98.25,98.25,98.25,92.98,71.93,100.00,64.81,88.89,85.19,74.07
280320,280320 Itaporanga d'Ajuda,8.52,110.19,110.19,110.19,100.00,103.89,97.96,107.54,95.32,100.61,105.09
280330,280330 Japaratuba,6.51,107.44,107.44,107.91,104.19,113.49,105.58,123.39,87.61,102.29,105.50
280340,280340 Japoatã,0.00,59.26,59.26,59.26,62.96,76.85,78.70,85.78,60.29,62.25,65.69
280350,280350 Lagarto,134.42,77.91,77.71,77.98,77.71,85.37,83.81,80.75,72.89,73.34,78.09
280360,280360 Laranjeiras,1.14,31.66,31.66,31.66,23.92,34.17,31.66,29.62,27.45,20.11,23.10
280370,280370 Macambira,3.49,69.77,69.77,69.77,70.93,74.42,77.91,81.72,64.52,68.82,69.89
280380,280380 Malhada dos Bois,1.41,109.86,109.86,109.86,112.68,142.25,115.49,116.13,112.90,116.13,54.84
280390,280390 Malhador,0.61,111.66,111.66,111.66,110.43,109.82,107.98,104.76,93.45,95.24,96.43
280400,280400 Maruim,15.73,83.06,83.06,83.06,79.44,89.52,83.06,102.26,93.67,90.05,91.40
280410,280410 Moita Bonita,4.72,116.54,116.54,116.54,117.32,109.45,110.24,98.45,100.00,98.45,99.22
280420,280420 Monte Alegre de Sergipe,08.06,106.45,106.45,106.45,110.08,108.87,104.44,121.94,102.95,114.77,113.08
280430,280430 Muribeca,9.40,84.62,84.62,84.62,79.49,73.50,74.36,98.17,81.65,83.49,88.99
280440,280440 Neópolis,1.89,81.60,81.60,81.60,77.36,87.26,91.04,83.55,56.71,67.97,54.55
280445,280445 Nossa Senhora Aparecida,0.00,86.73,86.73,86.73,74.49,56.12,74.49,87.13,82.18,79.21,84.16
280450,280450 Nossa Senhora da Glória,80.46,87.58,87.58,87.58,84.60,86.26,83.94,92.97,81.86,86.44,88.07
280460,280460 Nossa Senhora das Dores,5.14,98.19,98.19,98.19,98.79,100.91,91.54,105.09,83.23,85.93,90.42
280470,280470 Nossa Senhora de Lourdes,1.49,165.67,165.67,165.67,155.22,129.85,128.36,124.66,115.07,115.07,109.59
280480,280480 Nossa Senhora do Socorro,26.58,60.59,60.52,60.69,64.74,69.69,67.22,74.29,56.62,61.22,63.88
280490,280490 Pacatuba,6.16,126.54,126.54,126.54,124.17,125.12,123.22,106.61,107.49,112.33,111.89
280500,280500 Pedra Mole,4.88,90.24,90.24,90.24,85.37,102.44,92.68,114.29,139.29,135.71,135.71
280510,280510 Pedrinhas,11.61,99.11,99.11,99.11,96.43,101.79,91.07,79.34,69.42,66.94,59.50
280520,280520 Pinhão,1.35,101.35,101.35,101.35,97.30,109.46,102.70,103.80,92.41,98.73,97.47
280530,280530 Pirambu,2.82,72.54,72.54,72.54,72.54,88.73,68.31,105.60,66.40,84.00,88.00
280540,280540 Poço Redondo,19.17,112.03,112.03,112.03,101.88,100.00,95.30,113.85,70.26,85.34,93.08
280550,280550 Poço Verde,4.94,105.70,105.70,105.70,102.66,107.22,99.62,101.60,85.62,91.37,88.18
280560,280560 Porto da Folha,9.28,46.91,46.91,46.91,43.56,51.55,46.13,44.10,35.13,35.38,44.87
280570,280570 Propriá,254.17,91.67,91.44,92.59,89.58,89.12,79.63,85.19,82.19,83.26,53.65
280580,280580 Riachão do Dantas,12.17,83.48,83.04,83.04,77.83,77.83,72.17,85.61,59.78,60.52,61.25
280590,280590 Riachuelo,5.48,102.74,102.74,102.74,93.84,103.42,101.37,75.45,51.50,59.28,62.87
280600,280600 Ribeirópolis,0.51,113.85,113.85,113.85,113.33,98.97,105.13,122.99,117.11,124.60,122.46
280610,280610 Rosário do Catete,16.17,57.49,57.49,57.49,57.49,54.49,53.29,66.88,43.51,83.12,55.19
280620,280620 Salgado,20.08,63.32,63.32,63.71,63.71,81.47,81.08,82.38,71.72,68.44,83.20
280630,280630 Santa Luzia do Itanhy,1.93,106.76,106.76,106.76,97.58,104.35,97.58,100.00,90.78,101.84,102.76
280640,280640 Santana do São Francisco,4.31,57.76,56.90,56.90,55.17,55.17,56.03,82.11,91.58,95.79,96.84
280650,280650 Santa Rosa de Lima,7.35,89.71,89.71,89.71,89.71,88.24,80.88,118.33,98.33,111.67,105.00
280660,280660 Santo Amaro das Brotas,0.64,48.08,48.08,48.08,46.79,39.74,35.90,61.90,14.29,19.05,23.81
280670,280670 São Cristóvão,12.03,80.11,80.11,80.11,83.33,86.40,84.36,92.89,61.22,78.59,75.99
280680,280680 São Domingos,5.26,103.51,103.51,104.39,108.77,95.61,94.74,56.10,107.32,88.62,86.99
280690,280690 São Francisco,3.70,124.07,124.07,124.07,120.37,122.22,129.63,131.11,104.44,100.00,100.00
280700,280700 São Miguel do Aleixo,7.41,70.37,70.37,70.37,70.37,90.74,111.11,84.09,84.09,81.82,84.09
280710,280710 Simão Dias,24.43,107.54,107.54,107.54,103.44,103.77,99.18,107.29,83.24,99.27,94.02
280720,280720 Siriri,8.93,89.29,89.29,89.29,88.39,85.71,77.68,80.92,62.60,64.89,64.89
280730,280730 Telha,36.17,129.79,129.79,129.79,117.02,121.28,123.40,100.00,74.55,107.27,87.27
280740,280740 Tobias Barreto,26.43,98.97,98.97,98.97,96.33,101.17,99.12,99.15,68.98,85.41,75.21
280750,280750 Tomar do Geru,2.58,110.97,110.97,110.97,100.00,101.94,90.97,94.57,79.89,84.78,83.15
280760,280760 Umbaúba,0.24,63.10,63.10,63.10,56.43,62.14,57.86,84.62,42.90,63.31,63.02
290010,290010 Abaíra,47.83,130.43,130.43,130.43,115.22,130.43,128.26,155.10,12.24,116.33,118.37
290020,290020 Abaré,23.27,87.74,87.74,88.05,88.99,91.51,89.31,91.67,81.52,102.17,96.01
290030,290030 Acajutiba,45.28,99.37,99.37,99.37,100.00,108.81,98.74,87.65,54.12,80.00,99.41
290035,290035 Adustina,2.80,92.31,92.31,92.31,77.62,81.82,76.22,101.95,69.48,85.06,84.42
290040,290040 Água Fria,59.06,81.89,81.89,81.89,67.72,85.83,82.68,82.35,63.97,59.56,31.62
290050,290050 Érico Cardoso,77.78,111.11,111.11,111.11,110.19,92.59,97.22,123.16,48.42,131.58,131.58
290060,290060 Aiquara,13.64,122.73,122.73,122.73,118.18,104.55,115.91,67.24,50.00,55.17,51.72
290070,290070 Alagoinhas,61.80,30.34,30.01,30.15,36.99,44.80,41.25,39.39,30.11,32.25,16.89
290080,290080 Alcobaça,51.95,75.38,75.38,77.18,73.87,84.98,79.58,73.78,58.04,69.23,56.29
290090,290090 Almadina,52.54,116.95,116.95,116.95,116.95,116.95,116.95,107.41,33.33,101.85,112.96
290100,290100 Amargosa,60.57,97.82,97.82,97.82,96.73,109.37,100.87,110.30,81.24,109.15,103.89
290110,290110 Amélia Rodrigues,32.00,97.14,97.14,97.14,88.57,94.29,80.57,97.35,26.46,68.78,76.19
290115,290115 América Dourada,89.00,100.48,100.48,101.44,98.56,105.26,95.22,108.42,82.18,95.05,94.06
290120,290120 Anagé,2.49,81.74,81.74,81.74,76.35,87.55,76.35,83.18,34.09,92.27,84.09
290130,290130 Andaraí,13.33,98.89,98.89,98.89,95.56,96.11,86.67,90.82,76.53,83.67,87.24
290135,290135 Andorinha,41.81,98.31,98.31,98.31,89.83,94.35,91.53,109.66,44.89,82.39,75.00
290140,290140 Angical,2.72,67.93,67.93,67.93,61.41,56.52,64.13,68.25,34.39,87.83,73.02
290150,290150 Anguera,30.19,177.36,177.36,179.25,177.36,188.68,175.47,277.27,97.73,222.73,225.00
290160,290160 Antas,701.31,64.71,64.71,66.67,58.17,77.78,72.55,96.95,70.23,78.63,77.10
290170,290170 Antônio Cardoso,9.93,55.32,55.32,55.32,49.65,59.57,56.74,72.16,47.42,73.20,65.98
290180,290180 Antônio Gonçalves,42.50,83.13,83.13,83.75,81.88,90.00,97.50,81.60,73.62,117.18,78.53
290190,290190 Aporá,23.67,68.64,68.64,68.64,66.86,65.68,66.27,80.00,40.57,54.86,65.14
290195,290195 Apuarema,15.53,86.41,85.44,86.41,86.41,96.12,76.70,105.94,48.51,67.33,52.48
290200,290200 Aracatu,48.73,94.94,94.94,94.94,86.71,91.77,92.41,85.19,79.63,80.86,82.72
290205,290205 Araças,49.01,106.62,106.62,106.62,107.28,100.00,103.31,70.99,47.53,62.96,70.99
290210,290210 Araci,66.57,65.96,65.96,65.96,61.42,65.96,65.96,61.97,43.69,85.92,61.49
290220,290220 Aramari,20.00,90.00,90.00,90.00,69.00,88.00,95.00,83.18,27.10,41.12,69.16
290225,290225 Arataca,10.79,16.55,16.55,16.55,16.55,22.30,15.11,27.18,0.00,11.65,18.45
290230,290230 Aratuípe,17.04,77.78,77.78,77.78,64.44,75.56,67.41,75.41,27.05,73.77,83.61
290240,290240 Aurelino Leal,37.37,60.00,60.00,60.00,57.89,63.16,66.32,95.45,5.11,55.68,67.61
290250,290250 Baianópolis,22.58,83.87,83.87,83.87,102.69,102.15,104.30,109.26,22.22,98.15,103.70
290260,290260 Baixa Grande,76.96,96.08,96.08,96.57,94.12,102.94,96.57,94.61,76.96,76.47,64.71
290265,290265 Banzaê,11.80,47.83,47.83,47.83,49.69,45.96,56.52,50.28,50.28,37.02,25.41
290270,290270 Barra,87.17,76.62,76.62,77.22,86.81,87.53,89.81,80.54,75.00,74.46,77.28
290280,290280 Barra da Estiva,71.50,97.15,97.15,97.15,93.35,95.25,93.59,104.96,68.67,97.91,99.74
290290,290290 Barra do Choça,16.30,70.19,70.19,70.19,77.04,82.04,85.19,90.79,28.45,86.40,82.64
290300,290300 Barra do Mendes,116.22,106.08,106.08,106.08,97.97,86.49,83.11,93.33,73.89,72.78,80.56
290310,290310 Barra do Rocha,69.49,122.03,122.03,122.03,125.42,128.81,130.51,81.33,52.00,66.67,74.67
290320,290320 Barreiras,143.89,72.61,72.42,72.46,70.49,74.11,69.82,69.59,58.80,62.10,18.50
290323,290323 Barro Alto,104.49,133.97,133.97,133.97,111.54,124.36,119.87,118.83,101.95,114.29,94.81
290327,290327 Barrocas,54.12,126.47,126.47,126.47,114.71,106.47,115.29,115.69,93.14,110.78,113.24
290330,290330 Barro Preto,29.51,116.39,116.39,116.39,116.39,132.79,132.79,107.04,76.06,105.63,107.04
290340,290340 Belmonte,17.09,59.81,59.81,59.81,64.87,75.32,68.35,56.21,52.29,65.69,62.42
290350,290350 Belo Campo,107.76,109.59,109.59,110.05,111.42,114.16,117.35,120.45,65.45,100.91,103.64
290360,290360 Biritinga,31.31,65.42,65.42,65.42,67.76,78.04,66.82,79.31,90.64,140.39,72.41
290370,290370 Boa Nova,4.55,93.18,92.61,92.61,88.64,88.07,88.64,85.23,35.23,87.50,71.59
290380,290380 Boa Vista do Tupim,4.27,58.55,58.55,58.55,67.09,64.96,67.09,102.58,15.98,82.99,78.35
290390,290390 Bom Jesus da Lapa,134.59,84.08,83.99,83.99,73.78,72.59,79.48,81.57,74.07,75.19,67.04
290395,290395 Bom Jesus da Serra,4.80,89.60,89.60,89.60,83.20,100.80,85.60,118.92,18.02,70.27,88.29
290400,290400 Boninal,53.33,56.11,55.56,57.22,70.00,73.89,68.33,88.20,80.34,86.52,91.01
290405,290405 Bonito,46.53,57.96,57.96,57.96,84.08,91.02,82.86,91.57,66.67,75.10,64.66
290410,290410 Boquira,34.82,67.61,67.61,67.61,58.70,66.40,54.66,49.29,49.64,54.29,53.57
290420,290420 Botuporã,60.61,135.61,135.61,135.61,115.15,118.18,109.85,116.91,102.21,201.47,108.82
290430,290430 Brejões,16.55,48.20,48.20,48.20,69.06,68.35,63.31,82.88,6.16,75.34,82.88
290440,290440 Brejolândia,04.08,26.53,26.53,26.53,27.55,29.59,27.55,37.25,14.71,13.73,13.73
290450,290450 Brotas de Macaúbas,67.81,100.00,100.00,100.00,91.78,79.45,89.73,101.79,110.71,89.29,68.75
290460,290460 Brumado,132.71,102.92,103.04,102.92,95.21,98.25,97.08,103.91,90.27,95.61,96.68
290470,290470 Buerarema,25.74,63.37,63.37,63.37,68.32,75.74,65.84,60.95,46.19,52.38,56.67
290475,290475 Buritirama,69.68,79.68,79.68,79.68,72.90,80.32,73.55,75.73,61.40,69.59,70.47
290480,290480 Caatiba,30.30,107.58,107.58,107.58,106.06,109.09,95.45,83.33,88.10,41.67,90.48
290485,290485 Cabaceiras do Paraguaçu,4.81,64.90,64.90,64.90,61.54,72.60,67.31,76.92,20.51,76.07,61.97
290490,290490 Cachoeira,27.22,98.61,98.61,98.61,89.72,97.50,88.89,91.76,56.53,73.01,51.14
290500,290500 Caculé,99.03,103.87,103.87,103.87,102.58,113.23,104.84,110.84,92.66,110.14,103.85
290510,290510 Caém,46.31,92.62,92.62,92.62,84.56,97.32,91.28,98.39,53.23,73.39,72.58
290515,290515 Caetanos,33.61,68.85,68.85,69.67,68.85,63.11,61.48,92.13,25.98,71.65,64.57
290520,290520 Caetité,26.33,74.56,74.41,74.56,72.63,70.56,69.23,72.84,62.67,67.83,71.17
290530,290530 Cafarnaum,69.29,67.22,66.80,66.80,67.63,72.20,75.52,50.66,44.74,43.09,53.62
290540,290540 Cairu,13.53,70.63,69.97,70.30,64.36,76.90,70.30,65.71,65.06,68.91,71.47
290550,290550 Caldeirão Grande,81.15,91.62,91.62,91.62,80.10,77.49,72.77,79.17,67.13,99.54,86.57
290560,290560 Camacan,58.26,68.12,68.12,68.12,66.67,75.94,66.38,82.32,62.20,78.05,82.32
290570,290570 Camaçari,79.12,60.44,60.06,60.78,68.66,78.17,72.64,78.26,35.62,63.85,68.58
290580,290580 Camamu,71.75,66.84,66.84,66.84,67.54,84.04,80.18,77.88,63.89,70.27,77.70
290590,290590 Campo Alegre de Lourdes,73.45,83.14,83.14,83.14,82.75,89.53,87.60,87.37,50.10,78.21,79.63
